,id,taskid,type,name,description,scriptName ,tags,condition,scriptarguments,nexttasks,conditions
0,19,3727eda2-2c84-4730-8739-b54bc07a36c3,playbook,Detonate File - FireEye AX,Detonates a file using FireEye AX,,,,,,
0,20,77b7e144-a6a2-4e93-8e69-1160f9921573,playbook,Detonate File - VMRay,Detonates a file using VMRay,,,,,,
0,0,73eadb3f-61fa-41d5-87b3-6d6a67a04e63,start,,Playbook start point,,,,,,
0,1,14dca057-013d-468f-8ff5-e883e5169d37,playbook,WildFire - Detonate file,Detonate files through WildFire,,,,,,
0,2,09b39ec1-db04-4355-807d-4cf4f4b31e92,playbook,CrowdStrike Falcon Sandbox - Detonate file,Detonate file through CrowdStrike Falcon Sandbox,,,,,,
0,3,9db19651-009c-468f-80b3-c58efea96ed2,title,Done,Done,,,,,,
0,0,d8a91f9c-40f6-48f2-8dd2-1c7e59b6abdb,start,,Detonates a file using HybridAnalysis,,,,,,
0,1,947670cb-4e57-4b07-8501-51d0b7563d56,regular,HybridAnalysis Upload File,Upload a file using HybridAnalysis,,,,,,
0,2,3331390f-9148-4775-85f9-882c131a20ab,playbook,GenericPolling,"Use as a sub-playbook to block execution of the master playbook until a remote action is complete.
This playbook implements polling by continually running the command in Step #2 until the operation completes.
The remote action should have the following structure:

1. Initiate the operation.
2. Poll to check if the operation completed.
3. (optional) Get the results of the operation.",,,,,,
0,5,93fac7de-168e-4b60-8172-1d0d8cc46702,title,Done,Detonates a file using HybridAnalysis,,,,,,
0,6,cb44c359-3f5c-48a7-8af9-4ec32ff05576,condition,Is there a File to detonate?,Look for files to detonate,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'inputs.File'}}, 'iscontext': True}}]]}"
0,7,a46f8449-ab10-4f43-82b5-7cfe8b5ea638,condition,Is HybridAnalysis sandbox enabled?,Check if integration instance is enabled,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'Hybrid Analysis'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,8,6dce8e48-9eb4-425b-896c-1615bd8daefd,regular,HybridAnalysis Scan,-,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'Hybrid Analysis'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,0,d8a91f9c-40f6-48f2-8dd2-1c7e59b6abdb,start,,Detonates a file using JoeSecurity,,,,,,
0,1,96f24672-03e9-4b5f-8976-44cb1a1d273e,regular,JoeSecurity Upload File,,,,,,,
0,2,caf4db14-e5d0-40f1-8f17-e9c90d20fb3d,playbook,GenericPolling,"Use as a sub-playbook to block execution of the master playbook until a remote action is complete.
This playbook implements polling by continually running the command in Step #2 until the operation completes.
The remote action should have the following structure:

1. Initiate the operation.
2. Poll to check if the operation completed.
3. (optional) Get the results of the operation.",,,,,,
0,3,5bcb48a2-b804-4fa2-8f07-4b36c8708668,regular,JoeSecurity Get Report,,,,,,,
0,5,93fac7de-168e-4b60-8172-1d0d8cc46702,title,Done,,,,,,,
0,6,f40cdb2c-ed11-4489-8977-4f6a105304d4,condition,Is there a File to detonate?,Look for files to detonate,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'inputs.File', 'accessor': 'EntryID'}}, 'iscontext': True}}]]}"
0,7,ce04663d-aaca-47c5-8c3a-392987e23dfa,condition,Is JoeSecurity sandbox enabled?,Check if integration instance is enabled,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'Joe Security'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,8,4f2c07a5-cb21-4680-82d6-5cdacba2bd67,regular,JoeSecurity Get Info,-,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'Joe Security'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,9,7c9693b1-3b80-4e1e-842e-a9f0bd5f48c3,regular,Set Context,-,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'Joe Security'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,0,2251b2ee-5743-45f5-81bf-7da8693c7b61,start,,-,,,,,,
0,2,36e16e34-4b51-4c85-8779-59527ffe8bd9,playbook,GenericPolling,"Use as a sub-playbook to block execution of the master playbook until a remote action is complete.
This playbook implements polling by continually running the command in Step #2 until the operation completes.
The remote action should have the following structure:

1. Initiate the operation.
2. Poll to check if the operation completed.
3. (optional) Get the results of the operation.",,,,,,
0,3,0ce1a739-c653-4186-8767-1f18d0383462,regular,Lastline Get Report,Get analysis report,,,,,,
0,5,6185e7bf-d4ea-428f-84f3-8f69c900e8e8,title,Done,finished,,,,,,
0,7,d3ca12aa-6550-4c88-81eb-e2a97b5c51b5,condition,Is Lastline sandbox enabled?,"Verify that there is a valid instance of Lastline enabled.
",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'Lastline'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,10,fea8caab-2280-4b3a-81ca-0477bc5d1854,condition,Is File type supported?,Check if file type is supported.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'File', 'filters': [[{'operator': 'match', 'left': {'value': {'simple': 'File.Type'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Extension'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Info'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}]], 'accessor': 'EntryID'}}, 'iscontext': True}, 'ignorecase': True}]]}"
0,11,880a4474-6ff0-4426-83c3-38bbf36f090e,regular,Set File to context,Set the file object into context.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'File', 'filters': [[{'operator': 'match', 'left': {'value': {'simple': 'File.Type'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Extension'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Info'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}]], 'accessor': 'EntryID'}}, 'iscontext': True}, 'ignorecase': True}]]}"
0,12,823f4f10-b0d8-4c6b-8bc0-b7ec01897534,condition,Is there a File to Detonate?,Checks that there is a file in the playbook’s input.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'simple': 'inputs.File'}, 'iscontext': True}}]]}"
0,13,cec4ac98-aed7-4400-824b-2244a72dcc1a,condition,Filter UUIDs,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'Lastline', 'filters': [[{'operator': 'isNotEqualString', 'left': {'value': {'simple': 'Lastline.Submission.Status'}, 'iscontext': True}, 'right': {'value': {'simple': 'Completed'}}}]], 'accessor': 'Submission.Status'}}, 'iscontext': True}}]]}"
0,15,224d3a13-cd7a-405a-8241-4624625ab3d1,regular,Lastline Upload File,Upload file for analysis,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'Lastline', 'filters': [[{'operator': 'isNotEqualString', 'left': {'value': {'simple': 'Lastline.Submission.Status'}, 'iscontext': True}, 'right': {'value': {'simple': 'Completed'}}}]], 'accessor': 'Submission.Status'}}, 'iscontext': True}}]]}"
0,16,457087e7-a34c-4635-86ed-0aff1ddd2c13,regular,Lastline Check Status,Check submissions status,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'Lastline', 'filters': [[{'operator': 'isNotEqualString', 'left': {'value': {'simple': 'Lastline.Submission.Status'}, 'iscontext': True}, 'right': {'value': {'simple': 'Completed'}}}]], 'accessor': 'Submission.Status'}}, 'iscontext': True}}]]}"
0,0,489b704c-bef9-40e7-8aa8-f74cca308a94,start,,-,,,,,,
0,2,586df0a0-fceb-41e3-8e9d-124757b4a4bb,playbook,GenericPolling,"Use as a sub-playbook to block execution of the master playbook until a remote action is complete.
This playbook implements polling by continually running the command in Step #2 until the operation completes.
The remote action should have the following structure:

1. Initiate the operation.
2. Poll to check if the operation completed.
3. (optional) Get the results of the operation.",,,,,,
0,3,b0cb6625-0e6c-44ae-835c-684b21d0a6c1,regular,McAfee ATD Get Report,Retrieve the reports from McAfee ATD.,,,,,,
0,5,e589b774-3cee-4dff-8e14-788ef3590dfa,title,Done,finished,,,,,,
0,7,fddc93e3-f6fc-481c-8696-1bdaaf591562,condition,Is McAfee ATD sandbox enabled?,"Verify that there is a valid instance of McAfee ATD enabled.
",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'McAfee Advanced Threat Defense'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,8,ac109c6f-fb89-498f-8ba7-877e50ee9019,condition,Filter taskId,Checks that valid files only have been sent to detonation.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'simple': 'ATD.Task.taskId(val != -1)'}, 'iscontext': True}}]]}"
0,9,26e0e6b7-9804-434a-85d6-bb1a8aaff27d,regular,atd-check-status,Updates the status of the tasks in the context.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'simple': 'ATD.Task.taskId(val != -1)'}, 'iscontext': True}}]]}"
0,10,d8e19b0c-3dfa-41f8-86fa-2d12ff711340,condition,Is File type supported?,Check if file type is supported.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'File', 'filters': [[{'operator': 'match', 'left': {'value': {'simple': 'File.Type'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Extension'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Info'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}]], 'accessor': 'EntryID'}}, 'iscontext': True}, 'ignorecase': True}]]}"
0,11,3814f559-a639-4e80-8d6e-c74b9e96e495,regular,Set File to context,Set the file object into context.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'File', 'filters': [[{'operator': 'match', 'left': {'value': {'simple': 'File.Type'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Extension'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Info'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:EXE|SYS|DLL|COM|SCR|CPL|OCX|CGI|DOC|DOTM|DOCX|DOTX|XLS|PPAM|XSLX|PPS|XLSB|PPSX|XLSM|PPSM|PPT|PPTX|PPTM|RTF|SHS|XLTM|SLDM|XLTX|SLDX|XLAM|THMX|DOCM|XAR|JTD|JTDC|PDF|SWF|GZ|7Z|TGZ|MSI|ZIP|LZH|CAB|LZMA|APK|JAR|CLASS|JPEG|PNG|GIF|CMD|ACE|BAT|ARJ|VBS|CHM|XML|LNK|URL|MOF|HTM|OCX|HTML|POTM|EML|POTX|MSG|PS1|VB|REG|VBA|WSC|VBE|WSF|VBS|WSH)\\b'}}, 'ignorecase': True}]], 'accessor': 'EntryID'}}, 'iscontext': True}, 'ignorecase': True}]]}"
0,12,9b8022fc-dfd0-4806-8ead-65f53804065f,condition,Is there a File to Detonate?,Checks that there is a file in the playbook’s input.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'simple': 'inputs.File'}, 'iscontext': True}}]]}"
0,13,7bd95c47-0c05-49e3-80ba-43d2f0e4e2b9,regular,Set Context,-,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'simple': 'inputs.File'}, 'iscontext': True}}]]}"
0,14,6e299488-408a-4b9d-82d0-cb053caf322e,regular,Mcafee ATD Upload File,upload a file/web URL for dynamic analysis by using the provided Analyzer Profile. Only single file/web URL can be submitted at a time.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'simple': 'inputs.File'}, 'iscontext': True}}]]}"
0,0,489b704c-bef9-40e7-8aa8-f74cca308a94,start,,-,,,,,,
0,2,cf1337d2-c99c-450b-8901-49614b2d9c39,playbook,GenericPolling,"Use as a sub-playbook to block execution of the master playbook until a remote action is complete.
This playbook implements polling by continually running the command in Step #2 until the operation completes.
The remote action should have the following structure:

1. Initiate the operation.
2. Poll to check if the operation completed.
3. (optional) Get the results of the operation.",,,,,,
0,3,ff8f8315-a4a4-4fe8-8008-c8ed819d3787,regular,SNDBOX Get Report,Retrieve the reports from McAfee ATD.,,,,,,
0,5,e589b774-3cee-4dff-8e14-788ef3590dfa,title,Done,finished,,,,,,
0,7,638f2725-3b53-453a-8c6d-6924686d24fa,condition,Is SNDBOX enabled?,"Verify that there is a valid instance of McAfee ATD enabled.
",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'SNDBOX'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,9,105ec989-1fbe-4631-8eb8-4a1e10c68c85,regular,SNDBOX Get Info,Updates the status of the tasks in the context.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'SNDBOX'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,10,ecc6003d-d40d-48d4-85fc-b7ffa076196d,condition,Is File type supported?,Check if file type is supported.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'File', 'filters': [[{'operator': 'match', 'left': {'value': {'simple': 'File.Type'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:DOC|DOT|XLS|CSV|XLT|XLM|PPT|POT|PPS|DOCX|DOCM|DOTX|DOTM|DOTM|XLSX|XLSM|XLTX|XLTM|XLSB|XLA|XLAM|IQY|PPTX|PPTM|POTX|PPSX|XML|PE32|RTF|PDF|VBS|VBE|PS1|JS|LNK|HTML|BAT)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Extension'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:DOC|DOT|XLS|CSV|XLT|XLM|PPT|POT|PPS|DOCX|DOCM|DOTX|DOTM|DOTM|XLSX|XLSM|XLTX|XLTM|XLSB|XLA|XLAM|IQY|PPTX|PPTM|POTX|PPSX|XML|PE32|RTF|PDF|VBS|VBE|PS1|JS|LNK|HTML|BAT)\\b'}}, 'ignorecase': True}, {'operator': 'match', 'left': {'value': {'simple': 'File.Info'}, 'iscontext': True}, 'right': {'value': {'simple': '.*(?:DOC|DOT|XLS|CSV|XLT|XLM|PPT|POT|PPS|DOCX|DOCM|DOTX|DOTM|DOTM|XLSX|XLSM|XLTX|XLTM|XLSB|XLA|XLAM|IQY|PPTX|PPTM|POTX|PPSX|XML|PE32|RTF|PDF|VBS|VBE|PS1|JS|LNK|HTML|BAT)\\b'}}, 'ignorecase': True}]], 'accessor': 'EntryID'}}, 'iscontext': True}, 'ignorecase': True}]]}"
